index,srcID,RA,DEC,healpix,pred_ind
14616,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14617,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14618,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14619,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14620,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14621,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14622,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14623,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14624,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14625,3122,165.64245010208444,58.77189023950593,7425106,6.113138510954741e-07
14626,3159,166.54086679149825,58.95192028216661,7425550,5.187433544051601e-06
14627,3159,166.54086679149825,58.95192028216661,7425550,5.187433544051601e-06
14628,3159,166.54086679149825,58.95192028216661,7425550,5.187433544051601e-06
14629,3197,166.04403815626566,59.20957161934177,7424466,2.8632692306018726e-07
14630,3197,166.04403815626566,59.20957161934177,7424466,2.8632692306018726e-07
14631,3270,165.85080940646662,58.94358329249648,7425078,4.981325218977872e-07
14632,3270,165.85080940646662,58.94358329249648,7425078,4.981325218977872e-07
14633,3270,165.85080940646662,58.94358329249648,7425078,4.981325218977872e-07
14634,3270,165.85080940646662,58.94358329249648,7425078,4.981325218977872e-07
14635,3270,165.85080940646662,58.94358329249648,7425078,4.981325218977872e-07
14636,3270,165.85080940646662,58.94358329249648,7425078,4.981325218977872e-07
14637,3298,165.66804747472148,59.02575501445614,7425048,1.839757533161901e-05
14638,3298,165.66804747472148,59.02575501445614,7425048,1.839757533161901e-05
14639,3328,165.61377526296118,58.819019995969335,7425095,1.02263686585502e-06
14640,3328,165.61377526296118,58.819019995969335,7425095,1.02263686585502e-06
14641,3391,165.9971473236304,58.839754069024636,7425216,1.6128216202559997e-06
14642,3393,165.14198475880855,58.786411478527796,7423615,1.926784716488328e-05
14643,3393,165.14198475880855,58.786411478527796,7423615,1.926784716488328e-05
14644,3482,165.96482528469022,58.558997812737886,7425323,0.0008680224418640137
14645,3482,165.96482528469022,58.558997812737886,7425323,0.0008680224418640137
14646,3501,165.7770425243062,58.44556401792079,7425332,0.0004220306873321533
14647,3501,165.7770425243062,58.44556401792079,7425332,0.0004220306873321533
14648,3501,165.7770425243062,58.44556401792079,7425332,0.0004220306873321533
14649,3565,165.77305297353433,58.731416282758396,7425137,1.1297751143501955e-06
14650,3568,165.14431738764938,58.89736884170371,7423599,4.036141945107374e-06
14651,3568,165.14431738764938,58.89736884170371,7423599,4.036141945107374e-06
14652,3568,165.14431738764938,58.89736884170371,7423599,4.036141945107374e-06
14653,3628,166.4946113773371,59.00729224501711,7425544,3.886421779952798e-07
14654,3628,166.4946113773371,59.00729224501711,7425544,3.886421779952798e-07
14655,3628,166.4946113773371,59.00729224501711,7425544,3.886421779952798e-07
14656,3628,166.4946113773371,59.00729224501711,7425544,3.886421779952798e-07
14657,3628,166.4946113773371,59.00729224501711,7425544,3.886421779952798e-07
14658,3679,165.72589513956416,58.32039376028003,7425356,1.1341271601850167e-05
14659,3698,166.07558213039763,58.928326818040745,7425177,1.8254534097650321e-06
14660,3698,166.07558213039763,58.928326818040745,7425177,1.8254534097650321e-06
14661,3850,165.50607824553794,59.00627544071655,7423678,0.00016301870346069336
14662,3850,165.50607824553794,59.00627544071655,7423678,0.00016301870346069336
14663,3889,165.22511937895146,58.497351235894286,7423893,1.4129807368590264e-07
14664,3889,165.22511937895146,58.497351235894286,7423893,1.4129807368590264e-07
14665,3889,165.22511937895146,58.497351235894286,7423893,1.4129807368590264e-07
14666,3903,165.7904927528496,58.77453382344933,7425136,1.291787611990003e-06
14667,3903,165.7904927528496,58.77453382344933,7425136,1.291787611990003e-06
14668,3903,165.7904927528496,58.77453382344933,7425136,1.291787611990003e-06
14669,3951,165.49314318857162,58.9166333187199,7423721,1.1913491107407026e-05
14670,3951,165.49314318857162,58.9166333187199,7423721,1.1913491107407026e-05
14671,3951,165.49314318857162,58.9166333187199,7423721,1.1913491107407026e-05
14672,3951,165.49314318857162,58.9166333187199,7423721,1.1913491107407026e-05
14673,4087,165.35968233351542,58.794809989887106,7423707,1.6333854091499234e-06
14674,4087,165.35968233351542,58.794809989887106,7423707,1.6333854091499234e-06
14675,4087,165.35968233351542,58.794809989887106,7423707,1.6333854091499234e-06
14676,4093,166.2548148578282,58.6213450980667,7425270,2.151832086383365e-05
14677,4121,165.63823961343058,58.54526019755359,7425298,2.076659029626171e-06
