RA,DEC,area,min_rad,max_rad,mean_rad,min_pred,max_pred,tRA,tDEC,status,catalog,M500,z,pix2
278.01502586568694,32.805673899600144,6.0,0.4890004252572378,2.450614659894326,1.5486690460439525,0.10171735938638447,0.14656051946803927,,,fp,,,,train_pix
275.8782795442117,36.72620856049082,5.0,0.6442066080606718,2.622266602971575,1.489083051017049,0.10807242393493653,0.1517568312585354,,,fp,,,,train_pix
278.14068875515585,32.15877533898564,13.0,0.6957858754484397,2.9984521163008986,2.13020793465478,0.1008823588490486,0.16206193389371035,,,fp,,,,train_pix
280.0049836841163,27.52040874170279,22.0,1.3146128127131795,3.793595053722688,2.745964759925937,0.10471596196293832,0.3225002977997065,,,fp,,,,train_pix
278.775620644465,30.35962835116765,14.0,1.0795620652390507,3.287854502769173,2.234511646281297,0.1046541822142899,0.21895450819283724,,,fp,,,,train_pix
280.1322968715064,27.007233112459375,6.0,0.4834710830146986,2.5051808759886938,1.5602308780996732,0.10523877805098893,0.13657535752281547,,,fp,,,,train_pix
275.57552029263053,36.57063701501034,17.0,0.9559259236831636,3.3313281976735185,2.439209178320711,0.10514524281024933,0.2471000656485557,,,fp,,,,train_pix
279.8719416552449,27.24698888918004,19.0,1.3608149654718662,3.6546733963770066,2.557750974035051,0.11696844408288598,0.3677657940424979,,,fp,,,,train_pix
278.25555940404615,30.812475080791273,27.0,1.5514263440603944,4.285339008736498,2.98197300915698,0.11716926842927933,0.3937028883956373,,,fp,,,,train_pix
280.5454027236423,24.67039269511928,13.0,1.2299100461602308,3.1861552906159774,2.192083269257843,0.10131097631528974,0.16939014242962006,,,fp,,,,train_pix
280.9237162587055,23.07587373449177,33.0,2.130578221384792,5.186298849840255,3.4504806205001866,0.10793513292446733,0.7781851720064878,,,fp,,,,train_pix
282.00658250724047,18.758553872818247,4.0,0.6872054828854002,2.1198286699518785,1.3204463993965199,0.11273682955652475,0.1272393623366952,,,fp,,,,train_pix
277.9841162879921,29.3437582106356,19.0,1.4286218358933052,4.2570556948072795,2.56313929276097,0.10551056452095507,0.3310655835084617,,,fp,,,,train_pix
275.22297946760347,34.630986641127954,26.0,1.9431456235974007,4.051040567408097,2.9718373054727985,0.11925861053168775,0.5466016642749311,,,fp,,,,train_pix
275.84925618879345,33.41884384852077,27.0,1.4670648904899235,4.01241499369638,3.0077987441414065,0.10183498030528426,0.8874535849317908,,,fp,,,,train_pix
274.16746924520254,35.959727976812474,27.0,1.9893580364065624,4.9850316900880856,3.0614308121227523,0.10139639154076577,0.3882205359637737,,,fp,,,,train_pix
279.3698409499738,24.81766394519345,6.0,0.4787889707541186,2.499424537428132,1.5591790731913464,0.10028188675642014,0.1353330910205841,,,fp,,,,train_pix
281.706421341718,17.209535637312463,8.0,0.8595128258127241,2.4110594729267416,1.7582870737590712,0.10140942689031364,0.12499025324359535,,,fp,,,,train_pix
278.62486156284143,26.26894327207125,39.0,1.9153519613657275,4.6421633590264575,3.579778034132137,0.100263518281281,0.7698811888694763,,,fp,,,,train_pix
277.928787836436,28.24894599092255,3.0,0.4504207204582058,2.152577083808949,1.2075498382839314,0.10061088297516108,0.11906460719183087,,,fp,,,,train_pix
282.04513629005004,15.55189210624261,13.0,0.7785950898122819,2.9530097752028017,2.1221636711282224,0.10775293223559856,0.2310895617119968,,,fp,,,,train_pix
281.5364121069825,17.04687998899583,27.0,1.8321587249110696,4.578583458854075,3.087284656832736,0.1017348999157548,0.2848533373326063,,,fp,,,,train_pix
279.78338858703023,22.611007029090533,8.0,0.5188388514425398,2.6459923698343863,1.7393448598736876,0.10154608450829984,0.14039090275764465,,,fp,,,,train_pix
275.2137893497641,33.41275575161107,5.0,0.6134291399139776,2.626487923173425,1.4916884144654718,0.10091127129271626,0.11594953667372465,,,fp,,,,train_pix
278.7819516264042,25.329264611159573,8.0,0.9523536154942359,2.752764809012896,1.7146917951367748,0.10333598405122756,0.1550256246700883,,,fp,,,,train_pix
275.67893262068105,32.39301298506978,16.0,1.302578791268424,3.2234199565705297,2.3578779993933936,0.10056664794683456,0.2373481900431216,,,fp,,,,train_pix
274.13167474807096,34.98152986246792,23.0,1.8002274977118966,4.452801571006472,2.7655596117059704,0.10730800529321034,0.3005996983912256,,,fp,,,,train_pix
274.31394455521496,34.672248022753074,10.0,1.0318832874781123,2.9329020318384367,1.9552999765700352,0.10579281952232122,0.19824107643216848,,,fp,,,,train_pix
279.58383613452617,22.43565818340065,6.0,0.4884382628861057,2.5615428733164904,1.574082526002598,0.10169377643615007,0.13753832504153252,,,fp,,,,train_pix
281.35852805239864,16.47796311472124,33.0,2.472600955032272,4.564914729113459,3.298676777066837,0.10057182470336556,0.8047915757633746,,,fp,,,,train_pix
281.2680000638302,16.688742157732953,17.0,1.3312858994478804,3.8025991629234,2.428024757543036,0.11151927756145597,0.21791280945762992,,,fp,,,,train_pix
279.48975517048376,22.521976344142665,3.0,0.4421815528723009,2.0961223523804606,1.1843228775973134,0.10197927989065647,0.13683831226080656,,,fp,,,,train_pix
278.43511012805027,25.187185662115922,28.0,1.9588051404501383,4.6822742726425215,3.124244881236645,0.11178650334477423,0.4319368111900985,,,fp,,,,train_pix
279.5798429141808,21.8723221453328,5.0,0.4145680862063998,2.438572461659698,1.422215704106381,0.10127058299258353,0.12592528527602553,,,fp,,,,train_pix
281.04313605284995,16.720351488892923,2.0,0.497155243193589,1.8004093485155133,1.088939726638604,0.1017636200413108,0.10292821703478694,,,fp,,,,train_pix
280.8779867763585,16.435381403744408,12.0,1.2730017904073192,3.218404072706527,2.129929831659849,0.10955273592844604,0.16837109765037894,,,fp,,,,train_pix
280.6033405467111,17.066731032581092,9.0,0.9332571558905912,2.893500997481293,1.8642865158752449,0.10509252734482287,0.17349229287356138,,,fp,,,,train_pix
280.44902402106794,17.065257276438587,10.0,1.0818639521235518,3.420400560903959,2.002589580528288,0.10056559834629296,0.16180369956418872,,,fp,,,,train_pix
280.91984575819,15.089095415324755,21.0,0.9970052895148808,6.447071499020822,3.131834669497326,0.10053459648042916,0.2223465130664408,,,fp,,,,train_pix
280.57125169733985,16.216033485721884,21.0,1.7221386128707228,4.183940861993912,2.749001277265158,0.10334128327667713,0.2003677925094962,,,fp,,,,train_pix
280.6269591760271,15.804957254746585,14.0,0.9174123875909158,3.579995556128864,2.2630715659210594,0.10363026335835457,0.2039811541326344,,,fp,,,,train_pix
276.3816030995673,27.739436737662324,31.0,1.9455172860421304,4.457647329915946,3.241209593085318,0.11184151377528906,0.8809920810163021,,,fp,,,,train_pix
274.06976312273326,32.620135815555194,6.0,0.4915472614120907,2.5573469907238398,1.5728654240686142,0.10140415001660584,0.1460798652842641,,,fp,,,,train_pix
274.4549160349024,31.69613214378835,8.0,0.8569526648844442,2.86810984925833,1.7414185393323451,0.10324501618742944,0.15679587423801422,,,fp,,,,train_pix
280.1850637404496,16.273875019493186,10.0,0.5171884688131485,3.099616207697067,1.8902742391001188,0.10897648196415312,0.1713168699946972,,,fp,,,,train_pix
279.36123371659755,19.009612194046678,4.0,0.2283305760309172,2.1957148763030823,1.3698021867770271,0.10620104474946856,0.13591527426615355,,,fp,,,,train_pix
276.52368433707113,26.600326946852412,9.0,0.986488495401783,2.8058404681083826,1.8301360186794704,0.10241815680637956,0.15650566015392542,,,fp,,,,train_pix
275.9409181391273,28.030920857264448,4.0,0.6797414608594404,2.1487994742473218,1.330322893836521,0.10015300754457712,0.11724629579111935,,,fp,,,,train_pix
277.0283335480042,25.361775208999767,9.0,0.3338668990287514,2.835203343450776,1.8251902205650736,0.11556794587522745,0.15778565173968673,,,fp,,,,train_pix
275.78663971559934,28.219840578515946,17.0,1.2123379489523824,3.4779526083849777,2.4362882759404223,0.12331691337749362,0.260669369250536,,,fp,,,,train_pix
278.2423718657601,21.91535225308581,21.0,1.155172276597315,3.501521100783515,2.65137128067411,0.1214755093678832,0.4720600130967796,,,fp,,,,train_pix
277.09670585858083,24.761931549070678,33.0,2.1652499853365743,4.341821017002872,3.301624233242251,0.11042665969580412,0.5966375791467726,,,fp,,,,train_pix
272.1388984979072,34.72877481279899,11.0,0.2674756348078305,2.957075437783652,2.024165252052922,0.10001983866095544,0.1415643250303609,,,fp,,,,train_pix
279.9065381450934,16.065825963956176,27.0,1.8139695109031924,3.988559946316839,2.9650359299935762,0.10140838660299778,0.4578229794278741,,,fp,,,,train_pix
278.8024392399813,19.868881197377924,3.0,0.4736698754133216,2.1093586636753283,1.1903737968202115,0.10032358579337597,0.11151635786518456,,,fp,,,,train_pix
280.9175466519308,12.302974708720653,12.0,0.5520832997474289,3.221223131276261,2.010014197070796,0.10491580050438644,0.20116243325173847,,,fp,,,,train_pix
280.8286699927025,12.63730450033425,3.0,0.4619177789913534,1.8761250589213188,1.192852264198471,0.10622957488521934,0.11346218269318342,,,fp,,,,train_pix
279.3834546842267,17.619517640903858,17.0,1.3929625057478991,3.48121815655516,2.447057462867852,0.11552594508975746,0.3222895497456193,,,fp,,,,train_pix
271.27957018700545,35.623031627287716,34.0,2.248217511294512,4.333462588163305,3.300694393713016,0.1010083332657814,0.8546760082244873,,,fp,,,,train_pix
280.3980119910973,13.449263587183031,48.0,2.082149486266858,5.744791644009792,4.042572220602558,0.1014380380511284,0.4548924728296697,,,fp,,,,train_pix
280.0039521630082,15.299781263885011,3.0,0.456925856283034,1.8709843754551083,1.1905215314945168,0.11499892454594375,0.12998702889308333,,,fp,,,,train_pix
278.41615901068593,20.27046679029968,2.0,0.4753767151471493,1.7823401615848733,1.0823697819316402,0.10017674788832663,0.11055454099550843,,,fp,,,,train_pix
280.6188930521568,12.519596781382615,21.0,1.3217484315311467,4.237941743806776,2.7844419123518587,0.10237852996215224,0.17463778238743544,,,fp,,,,train_pix
279.66519545211565,15.62487489474591,32.0,2.128185681122848,4.9614208898205066,3.277093588789885,0.10427435860037804,0.3816628870554269,,,fp,,,,train_pix
274.3089790693594,29.918880210300426,25.0,1.4725505066986502,4.4128783622877314,2.9171823411454363,0.10041712457314134,0.3707758896052837,,,fp,,,,train_pix
280.29985317758394,13.253897290117983,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10036050155758858,0.10036050155758858,,,fp,,,,train_pix
273.84638019838445,30.61591537573993,2.0,0.4971985281448497,1.8051072721060115,1.090663722867936,0.1052441974170506,0.106430197134614,,,fp,,,,train_pix
274.20323072444603,29.335627413458546,9.0,0.7367930561811895,2.8811609055524787,1.8551161136258043,0.10213172994554044,0.1336848884820938,,,fp,,,,train_pix
271.8584873584668,33.55186109381838,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10413596127182244,0.10413596127182244,,,fp,,,,train_pix
280.1828234489664,12.12254305385288,11.0,0.7332421807382453,2.9435109639315686,1.9738030832693456,0.1003272500820458,0.1533078085631132,,,fp,,,,train_pix
279.19573784560026,15.337584272777992,12.0,0.4653226611136561,4.000683390746322,2.183090457611192,0.10006239172071216,0.13478578394278884,,,fp,,,,train_pix
279.9360994659531,12.144051515920696,19.0,0.9855878984435223,4.034375587300857,2.539684108423644,0.1086991741321981,0.20559899089857936,,,fp,,,,train_pix
279.0052920857974,15.568974869876213,13.0,0.3323639736446441,3.3426895145756315,2.1791392437917114,0.10084038437648246,0.16269778002244095,,,fp,,,,train_pix
276.46743238856544,23.12168848302145,17.0,1.3883276156040418,3.5135049532588734,2.4523374561348867,0.10192903643473984,0.21954828640446067,,,fp,,,,train_pix
278.9909859936377,15.407917259590096,8.0,0.727502053377424,3.1222207989260173,1.8122512872484613,0.10454242397099732,0.13319648196920753,,,fp,,,,train_pix
279.5470357452816,13.127894969651502,13.0,1.390408283392628,3.1185688997653465,2.1675067095365264,0.10160623490810394,0.133562495931983,,,fp,,,,train_pix
279.6305359838581,12.048343133402838,38.0,2.090268883563024,5.09457321899251,3.5698809635824422,0.10110136959701777,0.493531409651041,,,fp,,,,train_pix
278.4340607001478,16.450063829983222,14.0,1.1136742731863465,3.2742188054147747,2.208348799748553,0.1000593020580709,0.22115931892767549,,,fp,,,,train_pix
272.8485687211031,30.29509212417757,9.0,0.9478031256936992,2.8749234593992727,1.8593130865529963,0.1050411774776876,0.14226750656962395,,,fp,,,,train_pix
280.56475489226267,8.110433059227331,18.0,1.2752127093839492,3.898374884775365,2.560460414469623,0.1042192541062832,0.2069720315436522,,,fp,,,,train_pix
279.06210269210345,13.453388153719304,19.0,1.2237728728109936,3.5424703178613437,2.5813290332244323,0.10014632204547523,0.192109561059624,,,fp,,,,train_pix
274.50132739912885,26.676333158128532,3.0,0.4482040255990651,2.1084631598865964,1.1893465200065356,0.10559546807780862,0.13117376482114196,,,fp,,,,train_pix
273.321932723873,29.095363196521983,29.0,1.5482796894006965,5.3422641268564,3.3393339445436583,0.10295064793899657,0.2799474438652396,,,fp,,,,train_pix
271.46638141697656,32.23472009115076,9.0,0.6719883823260017,2.585263638805044,1.8473923110650143,0.10303923953324556,0.16426473949104548,,,fp,,,,train_pix
272.08348108801573,30.96175556309689,25.0,1.6976325961543983,4.206852340704239,2.89379132834194,0.10081183863803744,0.3091048398055136,,,fp,,,,train_pix
278.75915287106744,13.234868760265615,10.0,0.9174265128475848,2.7895651708995675,1.93626559807278,0.11140007339417934,0.1662236857227981,,,fp,,,,train_pix
271.1181374101924,32.05634905692665,21.0,1.47427176405819,3.8202019557823608,2.653076096830521,0.10261867800727488,0.27439253544434905,,,fp,,,,train_pix
269.79401826938795,33.74033301654313,40.0,1.5470352486618562,5.585639525120734,3.643531525660829,0.10110036869134224,0.7157313025423458,,,fp,,,,train_pix
275.88947165801187,21.25415210629602,23.0,1.0469139601790822,4.52770559434713,2.8552266748358814,0.10488653974607587,0.2239129515364766,,,fp,,,,train_pix
279.44576955381643,9.467764278210893,14.0,1.3725851091764023,3.0821214371114145,2.2342203186567144,0.1412780052050948,0.3864262267015873,,,fp,,,,train_pix
276.3377818363474,19.81555269350152,19.0,1.611523682434964,3.6872927078538167,2.5618667898388665,0.10182296531274916,0.4023456680588424,,,fp,,,,train_pix
279.24075563476714,9.568068991910538,24.0,1.6877325887585823,4.585287514446624,2.891254068479416,0.10783536545932293,0.32749154092743993,,,fp,,,,train_pix
278.66520024448744,12.050317978374276,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10278108855709434,0.10278108855709434,,,fp,,,,train_pix
278.42978932977815,12.355086480894382,17.0,1.5200662132769158,3.7141875360777497,2.507836463194076,0.1018313355743885,0.33811002876609564,,,fp,,,,train_pix
278.3398543539156,11.69876634290057,19.0,1.6764503344314965,3.935613374501156,2.583662763560889,0.10003353282809258,0.32374854665249586,,,fp,,,,train_pix
272.4965910518247,27.61038040018265,19.0,0.7362636445867206,3.8819783675716346,2.613606429407344,0.10037554847076537,0.21452760696411133,,,fp,,,,train_pix
277.8943050577813,12.752344411691297,26.0,1.7118818008828542,4.160692367899316,3.023454169963696,0.10944351786747576,0.4951189290732145,,,fp,,,,train_pix
274.7584552312685,22.349908167914748,9.0,0.671551276829066,2.6090407066552914,1.8160450193575808,0.11097587365657093,0.18435929901897907,,,fp,,,,train_pix
271.4413159601584,29.388202637956862,4.0,0.25096853045365825,2.362028717832764,1.3149592844768274,0.10192774375900626,0.13133653113618493,,,fp,,,,train_pix
271.9382282307086,28.23197590482437,16.0,1.3908639355606958,3.0980984787994377,2.35025077280261,0.11089508701115848,0.31334210047498345,,,fp,,,,train_pix
272.0613535924404,27.77669994808191,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10174876218661666,0.10174876218661666,,,fp,,,,train_pix
274.55130402005364,21.70001317113132,8.0,0.8670771401323154,2.420755424157358,1.7628403938082278,0.10144946305081247,0.1403424316085875,,,fp,,,,train_pix
275.8036388902551,17.754574556400755,16.0,1.4658508504190066,5.250398379034241,2.7149795738299747,0.10870891250669956,0.2669339436106384,,,fp,,,,train_pix
270.68612667901357,29.834330683988245,12.0,0.981296928104742,3.3271355276626897,2.087290034901655,0.10715575190261006,0.15851372433826327,,,fp,,,,train_pix
275.65636258600915,18.285404566850367,21.0,1.191973956314031,3.9131670658005566,2.6296057698399826,0.10327379030536576,0.4244495641712547,,,fp,,,,train_pix
273.55593150679647,23.76416547220849,14.0,0.9769221303997492,3.358995510240345,2.2741802849894257,0.10064803482964636,0.1936239805072546,,,fp,,,,train_pix
270.75461756835847,29.513343846097538,12.0,0.418589240236835,3.1970871843380086,2.09382112220625,0.10025117825716734,0.17442452255636454,,,fp,,,,train_pix
276.6696006623181,14.538759114467249,31.0,1.7915225439650506,6.910178856476168,3.6342323766640563,0.1007475876249373,0.4917335300706327,,,fp,,,,train_pix
273.24881379945566,24.013533519216924,18.0,0.6428212369695729,3.64433272268932,2.483941557123022,0.1073577548377216,0.3817403195425868,,,fp,,,,train_pix
273.8684832574899,22.105540981895093,30.0,1.9120765319814967,4.176285383898943,3.186098188469608,0.10324226738885044,0.4680593186058104,,,fp,,,,train_pix
276.99811648098733,12.597709455214028,33.0,1.4472438592658952,4.6194096671902765,3.3217918007958813,0.10319495480507612,0.4949190812185407,,,fp,,,,train_pix
276.4324657479856,14.812920005094929,3.0,0.471917937945813,1.8076816966583025,1.2372821995712693,0.102818523067981,0.1170189860276878,,,fp,,,,train_pix
277.72003951995544,9.895564885426053,10.0,0.5174382440803197,3.0947873745809247,1.889078098481913,0.10009062010794878,0.19670357322320345,,,fp,,,,train_pix
269.5115241181348,30.837146919204184,2.0,0.4690632137576358,1.7771175329774656,1.0804889263802215,0.104466843418777,0.11824694089591505,,,fp,,,,train_pix
268.255620096591,32.639532705223175,11.0,0.8576890511627471,3.0052917151003653,1.9160485724007141,0.10958618091212376,0.26121591072943473,,,fp,,,,train_pix
269.4223899691753,30.73584512737412,5.0,0.4598029707420609,2.2793308544426902,1.4845301461849585,0.10222941124811767,0.11673893826082347,,,fp,,,,train_pix
270.5581887532809,28.542004452734407,25.0,1.5744065603484545,4.078428985633188,2.9379561185490526,0.10697945579886436,0.3115247222594917,,,fp,,,,train_pix
269.08445104006114,31.167526454144678,7.0,0.6559236696015128,2.758149881020929,1.6965100819313013,0.1014639944769442,0.14491713605821133,,,fp,,,,train_pix
274.50034968285286,19.583959488812773,13.0,1.0702905028231808,3.4832736759229648,2.169380380212813,0.10276916809380053,0.19015820743516088,,,fp,,,,train_pix
267.2309022428653,33.77630488363987,14.0,0.6774738001079122,3.4674520277625174,2.2833540546362374,0.10080765808622044,0.26557713747024536,,,fp,,,,train_pix
269.7235034191556,29.652702222320237,5.0,0.4541775657020434,2.38868439220617,1.4118625360645831,0.1009906022809446,0.1302802269347012,,,fp,,,,train_pix
276.0821091738299,14.047189627008647,16.0,1.1428180057588877,3.3300993304377644,2.3408272539266,0.1009973739273846,0.2578610489144921,,,fp,,,,train_pix
272.8918064921324,22.64041892165751,26.0,1.7285945362555182,4.013573618200733,2.9231191585103,0.10242849495261908,0.3785586399026215,,,fp,,,,train_pix
268.26850848798307,31.55744825766676,18.0,1.5182122196340542,3.7050167530425937,2.5055728678264235,0.10288806166499853,0.2688052710145712,,,fp,,,,train_pix
276.82689959327337,10.855378958564039,6.0,0.21565205429764006,2.304900824107402,1.5134325058451374,0.1053715911693871,0.164659989066422,,,fp,,,,train_pix
273.2888595055098,21.332412853062397,2.0,0.4892961092584187,1.7938792883168766,1.0865542261730758,0.10073655378073454,0.10514399968087673,,,fp,,,,train_pix
270.8424846929226,26.76136387719221,6.0,0.8255842919566929,2.493426096734936,1.5963788087882391,0.10033888649195433,0.1280783866532147,,,fp,,,,train_pix
269.90126880444853,28.488822891244265,11.0,0.6869091227591075,3.003560609951508,1.9728442711948075,0.10799003997817637,0.1833366467617452,,,fp,,,,train_pix
269.1600264184223,29.733976983757906,1.0,0.0,1.4142135623730951,0.8535533905932737,0.11234240140765904,0.11234240140765904,,,fp,,,,train_pix
273.83805161519507,19.46550028763255,17.0,1.25273725967742,3.7634058906531593,2.4039623822871925,0.11027887929230927,0.2481072652153671,,,fp,,,,train_pix
267.60375107701583,32.043399437276605,22.0,1.8051330870848088,3.843141627961183,2.766922840180809,0.10370490793138742,0.3352683726698161,,,fp,,,,train_pix
276.4289463885572,11.092958835482627,31.0,0.3067071952534597,4.890505840424511,3.282594783956573,0.1058364175260067,0.32077570678666234,,,fp,,,,train_pix
273.86560375095627,19.039932906636494,5.0,0.4547618070322065,2.3101840708577983,1.496497212616504,0.1076029809191823,0.1303850212134421,,,fp,,,,train_pix
270.8608042377311,25.94799898379008,31.0,1.9512606630257543,5.120430672933135,3.301011206122942,0.1026004645973444,0.3758042701520026,,,fp,,,,train_pix
276.8535803780281,9.228110368202561,7.0,0.6545708484484236,2.5418672842881054,1.6830243553111908,0.10006886720657347,0.1726232091896236,,,fp,,,,train_pix
271.8430429532215,23.8374841515617,19.0,1.1125203907483279,3.4087093825857537,2.5527207489730626,0.10093645798042417,0.3692549676634371,,,fp,,,,train_pix
274.56843962115715,15.718624579497664,14.0,0.8993358768978951,3.380856032469456,2.190314963643896,0.10514000058174132,0.27502712374553084,,,fp,,,,train_pix
269.781400420996,27.10864721012695,15.0,1.0369953277543538,3.677211095168436,2.359551274437765,0.10037882626056673,0.20544679975137115,,,fp,,,,train_pix
270.5175578137597,25.584204749330425,11.0,0.9392423639154364,2.9254552008312027,2.0450972028085257,0.10707740020006896,0.16774700256064534,,,fp,,,,train_pix
271.9858218773684,21.950928367267352,38.0,1.9505924878519152,5.956997850178504,3.727264069433109,0.10174914635717867,0.25457051675766706,,,fp,,,,train_pix
276.6187634373408,7.988713213259324,3.0,0.4772262796304194,1.7953982612438146,1.234345282965887,0.10292525216937064,0.10979071445763113,,,fp,,,,train_pix
268.01034957716644,29.855126258208838,8.0,0.7033946397242934,2.913573452638284,1.797896801467786,0.11314744828268886,0.14840770326554775,,,fp,,,,train_pix
274.8082744395384,13.79978634619118,4.0,0.6913065365203542,2.0972692310270538,1.3130116786105759,0.10404283786192536,0.12070853589102624,,,fp,,,,train_pix
276.0908869535507,9.284084860740943,4.0,0.6973076758936687,2.131190400799207,1.3242437354864278,0.12004218669608235,0.13640174129977822,,,fp,,,,train_pix
270.95899238440285,23.847430433020282,16.0,0.8957026183095941,3.416902414332157,2.3875701277280412,0.10074760671705008,0.20128880394622686,,,fp,,,,train_pix
