mpp,PSZ2,MCXC,ACT,eROSITA,precision_eROSITA,found_eROSITA,PSZ2(z),precision_PSZ2(z),found_PSZ2(z),all_true,found,precision,all
0.2475378590518105,0.02745664739884393,0.04888888888888889,0.02765556253928347,0.029472646623952686,0.16,544,0.015655577299412915,0.002352941176470588,8,0.033971105037094884,568,0.16705882352941176,3400
0.2570354032997377,0.02601156069364162,0.04555555555555556,0.02765556253928347,0.02779694430754066,0.16285714285714287,513,0.0136986301369863,0.0022222222222222222,7,0.032409215150331905,537,0.17047619047619048,3150
0.2621705426463233,0.02601156069364162,0.044444444444444446,0.0251414204902577,0.026170527353376046,0.16438824333561175,481,0.0136986301369863,0.0023923444976076554,7,0.030456852791878174,505,0.17259056732740943,2926
0.2705126567456517,0.02601156069364162,0.043333333333333335,0.021370207416719043,0.024691966485953672,0.16858522094318604,454,0.0136986301369863,0.0025993316004456,7,0.027723545490042953,475,0.17638321574452284,2693
0.2834445603725031,0.02601156069364162,0.043333333333333335,0.018227529855436832,0.02306554953178906,0.17209113100081366,423,0.0136986301369863,0.0028478437754271765,7,0.025771183131589222,443,0.18022782750203417,2458
0.2970615202435166,0.02601156069364162,0.04,0.016341923318667503,0.02109413504189256,0.1739918441323063,384,0.0136986301369863,0.0031717263253285004,7,0.02342834830144475,402,0.18214771182600817,2207
0.3125162456007269,0.024566473988439308,0.03666666666666667,0.01508485229415462,0.01936914736323312,0.1755,351,0.0136986301369863,0.0035,7,0.021475985942991018,367,0.1835,2000
0.3290178307351159,0.024566473988439308,0.035555555555555556,0.01257071024512885,0.017397732873336617,0.1773371104815864,313,0.0136986301369863,0.00396600566572238,7,0.01952362358453729,328,0.1858356940509915,1765
0.3458003305785561,0.024566473988439308,0.034444444444444444,0.01005656819610308,0.016017742730409068,0.18170266836086404,286,0.0136986301369863,0.0044472681067344345,7,0.017571261226083563,301,0.19123252858958067,1574
0.3677040644277965,0.02167630057803468,0.034444444444444444,0.01005656819610308,0.014736323311976343,0.19183078045222465,263,0.0136986301369863,0.005105762217359592,7,0.017571261226083563,276,0.2013129102844639,1371
0.3951707994817659,0.02023121387283237,0.03222222222222222,0.009428032683846637,0.013356333169048792,0.20432900432900433,236,0.0136986301369863,0.006060606060606061,7,0.016399843811011325,247,0.21385281385281385,1155
0.42083898536750985,0.02023121387283237,0.03,0.00754242614707731,0.011286347954657466,0.20686070686070687,199,0.0136986301369863,0.007276507276507277,7,0.014447481452557595,208,0.21621621621621623,962
0.4583325992512213,0.01878612716763006,0.02666666666666667,0.006285355122564425,0.009659931000492854,0.21683673469387754,170,0.0136986301369863,0.008928571428571428,7,0.012495119094103866,177,0.22576530612244897,784
0.494067344507461,0.017341040462427744,0.025555555555555557,0.006285355122564425,0.00823065549531789,0.23248407643312102,146,0.0136986301369863,0.011146496815286623,7,0.01210464662241312,152,0.24203821656050956,628
0.5390076971521652,0.01300578034682081,0.021111111111111112,0.00502828409805154,0.00665352390340069,0.24066390041493776,116,0.011741682974559686,0.012448132780082987,6,0.009761811792268645,120,0.24896265560165975,482
0.5936664647329222,0.01300578034682081,0.01888888888888889,0.0031426775612822125,0.005125677673730902,0.25882352941176473,88,0.011741682974559686,0.01764705882352941,6,0.007809449433814916,91,0.2676470588235294,340
0.6854969273146023,0.010115606936416185,0.013333333333333334,0.0018856065367693275,0.003647116806308526,0.2980769230769231,62,0.009784735812133072,0.02403846153846154,5,0.005076142131979695,65,0.3125,208
0.8127969237836196,0.0072254335260115606,0.01,0.0018856065367693275,0.001971414489896501,0.3235294117647059,33,0.005870841487279843,0.029411764705882353,3,0.003514252245216712,36,0.35294117647058826,102
0.995273370078676,0.002890173410404624,0.0044444444444444444,0.001257071024512885,0.0005421389847215377,0.34615384615384615,9,0.003913894324853229,0.07692307692307693,2,0.001952362358453729,10,0.38461538461538464,26
