RA,DEC
328.5546363531468,-3.9981114003410227
350.17010932381305,11.934428808776895
198.24174083477845,46.25840807963717
223.69616068862564,54.37587473555687
187.22628824599585,19.431798036508212
201.2965725026304,57.60043938842628
332.74715526152113,-6.889981263699414
128.91552313766326,36.873761455891426
44.12853993655613,0.10090363829178342
177.02885081291004,-2.572318594703576
155.2866704709054,14.767664392406067
205.9480100979297,9.781220228794455
142.15268950958531,37.789787653044044
189.24419316133017,63.18724541366517
111.69480309714741,42.530683627099954
320.28171461870113,5.328886382928081
2.7141365760830922,29.16115396854516
145.1024352261395,2.4776433377429177
155.61843106722844,50.10561774744085
185.44574337995238,7.806530990245651
132.91195808627853,33.518376242941706
214.16189060763367,30.735762407251492
168.20883290365225,13.475102786229609
196.46153959364077,30.904829933571165
334.315983702489,9.052793669803416
21.806780682788315,0.3683824789556343
21.426365942207184,-6.57842375184543
140.5021024446225,51.922499840329436
121.94717559188803,39.77655630784068
202.62275243964473,49.14663461908694
173.2174449797248,39.84333417776916
201.50228458054488,12.378766184237936
121.43025066992627,45.68303647177927
219.59111370967875,3.670346392730128
355.89862430637163,0.3309302019272366
206.25859097496294,-2.810568311392039
123.94099276150507,10.069641727964429
19.323842848876495,15.75470618314931
341.8157147386808,-3.0297221844497155
332.94131100281584,-3.8290286994715883
170.82672655152695,19.57815075602037
124.24715600041453,49.02808634920014
132.59971858822274,0.2601200744886376
172.60423455872683,5.736522184291929
142.01888052439696,20.52919699032965
345.5588386997249,6.82523736197427
140.94279660515411,8.683010182132776
122.57587657064808,18.25502857865156
249.50361271456444,37.883301884969995
253.06079442222804,44.823307410069006
168.73673658814369,59.44702947234783
22.1963310045994,-7.700178633455136
127.49773905910564,56.32903732272889
234.07730570680098,37.64380939900804
151.02891642163655,20.819556577936183
130.6294969503746,47.821838282390594
3.983213661520665,33.69539567056108
149.94517078015093,22.402691947063076
158.21007714820755,13.878480583916737
37.72873933373029,2.7887739529826487
134.91727692850088,61.32722082961345
358.91160430600587,1.765266357406053
185.56188505956334,40.46646219873503
111.87200446930875,42.46558751444449
217.3379937664347,23.108329121597087
173.31136009806505,66.3795321673511
209.9606906977015,62.51819295275089
229.41115782253542,15.35655517554192
168.5348187405175,4.344080838741388
328.61354965938415,0.6427939531341382
208.51237616612246,14.911248889272471
151.73208633208824,31.993018466669945
15.256445462994833,-9.954742782288525
134.05288532852518,37.937681028394884
230.41005622961038,32.12012744792136
126.51106594250001,4.327631268967237
154.09523863116232,33.63816522233918
210.32399919166284,25.030605717763045
179.31323546362367,33.610706938161215
12.771797942357352,26.28797321810424
173.89408967485704,21.048100502454925
228.22475557524956,14.303951093524773
353.35868094425774,9.42395264350569
229.34113123442404,-0.7156469301967044
172.0640233069248,25.82293531702648
173.2132096615988,14.461175249157469
219.41789823267607,30.200079209686482
223.28480803386498,21.8942388693858
115.84626239221778,17.561638524621625
182.77737163411422,28.795322389121328
218.3409807782051,29.45037440805153
166.23145049284113,47.42101288520093
176.912978931759,25.486073929854776
200.1279105719961,33.43737609675003
210.66822871550488,17.75632211513427
28.393047497330315,-1.3024067519898552
195.81454919438488,31.83846045163863
253.6803073025745,40.046244550159145
124.46590519836832,30.352550087324556
190.45976022697252,19.782202782584875
216.85232797914136,55.75000116601782
248.78848636394582,15.497636327531435
155.91631593074774,49.144003354475814
220.13341330676081,-1.62418757631147
341.8414367274467,26.630716082849542
178.82501455604046,23.404945038423424
172.46469947626252,2.9379726523747722
170.39944289194878,48.048008138842484
140.53187200525457,3.76632940215769
10.622297885917021,25.38124211943937
11.298848605027956,8.686376099296877
355.10248133684047,10.563807309756605
171.74673846399438,23.738971858798187
215.89285895602228,16.477798457779667
146.85085849298787,38.14607394439294
139.5892214503993,61.174897211194086
5.780111977150966,-0.06350509606867402
6.295421498484075,8.132370513818138
166.5353534172606,33.56102371348592
157.83527714064255,14.092870207011291
157.64494027133966,14.261607250427227
336.76896503523085,-5.508851739836786
145.29230354735324,12.57049580867383
246.74583215076092,55.47495393067781
178.3302441184142,7.932494639319433
224.9813032880457,23.127106815038424
18.115872518708898,3.550548687052951
146.73028244800727,15.190685794046916
125.46103525365235,1.1970884111164568
131.5241507691578,36.94843215294033
168.29014098510163,23.949687117077964
127.37754522498582,37.02864194895725
245.8866421058844,27.363663093723968
176.46580071321122,-2.3362479351930587
131.3656953047443,3.460806387587742
181.14640472185442,3.9564206131855975
155.83671234890056,59.81103219390252
125.11184818605564,7.6139228844242695
174.60567644837727,27.039225989817176
172.44349200401763,23.824296817859974
184.90500720617155,-3.3095125435938284
203.10213421280994,50.40715638104107
5.06713791811828,0.07945034197217102
174.0356000127671,20.32027318322177
221.06605124741023,35.95362562270128
179.95796173999105,28.347738323595543
159.2194344698466,44.876391180805776
127.02447267529242,44.766757799834316
340.09664013371435,26.961513479861747
22.25282441748736,-8.755604808670276
25.003338601269192,-5.917439176111329
233.84050489542184,37.396055343540134
180.9727591822912,1.7834583508627995
29.316637236655254,-0.12171413165781608
218.00411265523877,29.548137473409223
143.4834801346662,38.87750945781202
114.33720906162358,35.29491907023847
260.0137952030571,26.644378406483444
126.5641681091642,4.281354111480208
123.27251428522725,29.337453838832012
323.800857239922,-1.0488416343798814
224.23634084731412,6.780796727198579
17.079356486064967,27.967261939180283
346.91626010307255,1.5155092100714385
235.36044301080486,4.731995586641538
130.13604615299332,5.712864957495667
190.3872536389923,32.846015259889846
171.21791638941477,41.66746008575619
130.62388650354953,8.302270549029993
353.60039267958376,17.989865928330666
237.14053418567278,36.09323679843965
165.7952943245176,4.310533809273719
119.59443111768415,26.68905877870718
260.04019189376504,27.668911079292783
160.79618668858672,15.03108195004874
7.225206091609607,7.835035389957127
13.130931643366466,22.259233626029868
35.99637587178632,-8.594625744932394
338.24410601379503,-9.059714109915054
233.83108140443687,34.35797233346939
221.23756645411257,31.50742721009637
356.3211868893697,-3.044130140293726
44.76847993862945,-6.989171055673951
173.17447856935587,54.21956117582238
202.3774651611493,22.717299915787546
175.34728588219548,0.6336342197290254
210.11141885002263,41.02792129177042
4.276413742518571,8.829049400550158
230.94364170564987,59.855671125581594
223.60370441409225,5.924933032386042
132.258449606127,54.72806186016682
202.71079404574354,-1.8619736305428356
162.55401486238358,5.4748554571304675
241.41334901924628,16.436184163464787
156.3968780314481,51.0985249086836
153.44342443675149,19.763834172694537
152.15945486354963,60.77894892019429
155.7399313145637,15.189130806904288
348.40916784802687,14.837632289574968
121.99004890616231,39.87363152671133
330.28211022203146,11.301451919316591
222.6597371132242,5.295796640798215
210.6377198696536,14.139787888128653
321.29329116892717,-6.96354475845552
224.82156562562983,27.953465725528712
223.7784941456913,61.96940329670838
231.24919718309323,37.657425379004295
336.04089593442404,0.3259735895452938
168.19808626627406,2.502992486041581
132.40201538400382,54.678476598583565
227.786594130432,18.031470907289126
171.7571399951486,17.12910042809436
158.82159862658514,11.999911864884627
174.74792496257106,63.5891969959147
229.66908370188355,6.23836487109033
158.68687533848265,6.175059905887314
184.3171431403478,10.73643661394778
181.05761777277738,53.25725383099849
42.014131239893054,-3.52922998697999
193.24400013259276,19.147560765938724
216.3384068864375,63.15595365949443
249.90828250305094,47.05288370397957
255.41639952814944,47.754164353814076
170.6247433895105,21.40603022566283
143.8643512074372,7.507251447461724
169.00520304842104,18.406472883218616
184.13620968219945,27.1765427788256
126.25077090186122,4.430156687122103
16.54324207894651,0.8556917872165687
208.94982695309704,-2.41854956869483
201.61232258056583,53.896796593229034
154.1397034481463,24.812201259966745
163.18553954242202,16.569247148649914
29.607968304056982,-1.7776157968718858
358.7408027468382,5.434228140013768
16.03031124256421,25.015337935326404
202.11487776880531,15.091519502860068
221.8584174621521,8.473646164145524
186.96340540909534,63.384828610390954
223.32675112002374,41.47191869707731
194.61600476885656,65.35865194411417
39.700533587957416,-5.657513148047058
208.15849147188032,4.679435870623577
187.77102647646683,15.936582068104899
209.9084961705108,14.280111635782264
333.817624653257,25.847473647879383
221.02860684322758,63.74987929357779
41.95947566453239,-0.47819546188332973
138.91253763011264,38.44959807286946
143.03589195768896,29.067815263131827
180.99166586564218,1.4257630048714687
153.7936732941738,32.53078161204653
211.21536290988453,47.084492114614235
39.78927351247654,-1.0890705355736567
220.96323193336843,17.704079302700364
123.929485760367,32.57895210086416
138.14958167009598,16.66375977474061
3.0444957317094463,9.45840201610313
195.34170994476392,48.262486627725885
125.33861582934824,25.31750756265903
17.392345622838718,33.05028075072944
135.75925236627722,52.22560603753146
165.1573916964798,-2.5773850275029986
180.7066216898789,8.336897699383686
11.82622494646101,-9.197064908849294
243.98334851912577,7.805307534225813
183.28134052539218,34.176188198538426
197.34257823258162,10.855116277835826
164.78608052129363,17.034539922172414
173.86226702834665,31.892405551983
24.81745638060437,-3.6344360900403467
228.15758282467638,22.305585279503738
180.51588891645082,58.03560560273726
126.39708921239392,48.29541321972677
9.913984873434742,22.331797550433993
176.15331999252533,67.4058966188075
145.73925619278359,14.507882089590842
176.08095749135367,39.91829876800995
119.23232441677219,38.659227816094244
207.89997411439782,52.103289449415286
167.76534522802126,53.148639262637595
21.270919342585515,-5.518128842741705
172.91366647312742,-1.1216979970725194
224.5623466762042,60.55578469628917
155.91948070646754,4.187515165496148
179.04504805763236,-0.3502284625967392
236.68376075790763,26.011604553299275
192.75031241728357,16.64641930263443
5.035461815097847,34.85504739423133
145.44371939721302,39.33268573252794
358.85660840911197,-10.456298804309224
146.13846070524056,9.532386600238153
162.88287714683509,42.3402736292236
120.81322127716705,47.88034661856807
357.98394818184823,33.512267997533016
215.15573485273373,19.77397672692578
23.93606625352254,9.167401909532574
348.047025572039,15.222427800215486
323.86821136266104,-0.9658743471759048
149.39224520813428,19.63712657723611
128.80408535472822,20.781913874160242
357.5509592727386,-3.6529340044955347
203.86959964354793,44.94762497051016
152.57224726545869,32.83184305139395
201.05500096128225,-3.297648639603563
141.69696458078766,5.001104463198722
20.422460271148736,20.094018336958595
20.511046134478647,0.3344721471898472
37.273441537842885,4.5008521054960315
348.3748579080095,-4.684631612287131
192.58284317961179,8.702519852365675
193.681674794495,62.563082845837044
145.2237636718542,7.740378055951206
130.3095385581728,7.978787806252669
12.848212105047764,26.08120273208374
253.7030084106637,22.642877646604077
26.947046449728475,12.613147003786919
5.752795848350388,14.782396042384214
163.16658625279373,15.847580924165083
2.514430308564556,17.770816579337787
183.8780164341802,27.506070107896353
250.66101909587286,27.443704145468523
125.67646926553792,41.45844676944471
126.53044034372813,36.79404021215594
126.73983844758249,31.1346893217077
253.30812063281803,29.164974026420655
172.5054328995613,12.938055758533348
121.27271843318606,31.359087344700455
234.15676322382507,1.5904041379101874
217.64394278720187,25.64715142022526
209.08511192062906,10.790048056077035
342.494295608736,-0.6705227579037578
197.59249955765824,21.834899312910924
217.1598932616326,56.860845255099434
175.7262533657019,11.025768369702527
174.2320315878066,26.567816003731675
113.25303400142292,39.41843000603729
15.467766545797417,-9.318413982207359
147.55048044922435,21.647679989257202
34.08560613066058,-2.1505794000478256
245.89770850734942,26.57057422552603
1.5845311650648455,10.864294271014058
320.02683676423607,1.4424740027765703
321.44315800893634,0.9310812422797796
355.1888610920166,20.867777478368847
8.895193666377224,7.647582681565338
8.740854744846615,2.558830856162361
358.5084273914105,30.58505347719329
166.57818924501993,26.404685360368816
155.68104104083469,32.31017129392234
348.210311467709,4.785134550477622
136.31734599433776,10.330723701039753
8.740858046854953,13.57872838690348
126.32734059268856,23.170081283536017
151.9598282200191,0.5318547176053311
344.46217707085486,20.94081532378671
180.36479358843613,8.6629047793802
354.09295084194275,-6.13910738770042
147.64382569062425,15.850169266355094
138.40638174743145,42.405922381341234
201.94493060868535,52.6139950791896
193.50475914537566,7.028945126025986
205.93495656832886,40.07349108790287
253.55088063542274,40.92215056457172
153.63214914650612,42.54221951028737
346.3337520372371,21.0537435157345
126.78714013114708,46.636947117293666
357.64621784590156,29.49566823958112
235.82230592924918,7.950378521294345
6.7314632304018716,-9.039969813459905
135.3243467795625,3.0155737868184667
167.84679076637465,26.03287782989259
194.92301688089816,60.05151463645764
159.51692407908985,27.91426584181589
192.26667557419046,6.770878328634467
28.68290319461694,-8.426227065138203
343.5351459350345,15.473024132989744
207.841003168125,10.381664246960371
158.17524514070777,19.844402274961595
233.6078160839505,37.05440431824478
353.08147134684566,9.139169163857572
231.67777034768486,16.79406152399477
198.0890026065913,6.752848513508338
224.64604686522893,37.99280151707548
7.003746418767832,24.795679803442948
186.45177230948582,7.971487666591532
3.7096130109068497,-6.528647126655434
125.57753969390387,45.697989848005776
7.175746654311197,-10.173762002147301
172.9857040604108,39.10783686442987
160.41238957039178,1.4643320139301077
19.794547666149512,-9.57831401463417
19.909528044158776,14.897987615884949
115.22482697988754,34.76680146621434
234.56661844897422,-1.4805962368441346
138.46743039642968,-0.7597207920465097
141.3915533809532,-1.7026479243454264
235.0749165535741,17.884497834163938
347.7754056491525,11.641552805049223
176.55184541464294,8.263677531920516
112.2433681585229,43.066990296501295
7.082539345917496,13.916569980329799
30.444009575599807,18.431283523815264
223.82845701931703,33.431822974239395
325.2238020959473,-8.353463388921572
140.5670387584924,12.431723268191451
184.61002624430185,40.22465838275987
181.3952826956473,-3.0575553109756597
29.317808812389956,32.246502410599156
239.4368365083037,21.530395895726866
241.87984872899153,47.88307990775885
335.0352672816424,9.39873746549281
119.78790427768469,6.253552301391653
221.34242094703808,36.45118610132449
231.0812857892367,35.26648799696304
13.221691967725064,4.2549530639648205
33.671222307833894,-4.56735422949614
170.80099295134954,6.982634969549536
130.59118387252568,1.6406295868822118
137.16339725236028,6.9977824907263315
254.67438331446988,39.88271980439496
236.86699638692136,12.829221971706783
123.36410361389994,22.05872943942461
202.92189972674402,4.887641006337892
16.062298987396048,29.559745609868234
174.2715952073045,40.21858593672773
200.8289585841117,21.40280365619852
205.24278312959524,-1.8542875941265242
243.5041311564309,26.6929530375839
234.23438564985105,24.40877804238144
226.56583625331672,10.202225463603792
32.52690676858998,-1.0323450173276847
13.512649990710997,20.230530227769897
342.2765997614926,-5.452964413371707
208.00080717817232,12.884325854791332
123.2659434398613,-0.4846283677020289
200.86974685787095,17.10856838774857
154.8807270925151,8.064670634568431
34.62748239868219,-0.4296599854623253
119.97494491229364,8.328825913359633
184.8232066680351,50.909107459070356
15.021163531723232,14.261837097512982
200.09376213519158,5.164687540092084
190.8529501452823,27.28036018105903
201.0891968361759,4.32180394207999
341.2216760209287,27.07397701363465
28.35706541003752,-1.1600140337804994
145.71204802608167,3.321358859817384
224.93016971755276,49.78770029648185
126.49094492458282,4.246738507670514
196.4954146377779,26.5134461857781
250.41909898203858,22.01506618185168
252.5543359136974,51.05994050853507
179.02252585721237,34.551166021077634
183.54840661774614,25.901078555919717
226.14772045219024,28.022489390711076
24.14814017276278,-8.10182200301909
143.9420003011063,8.126898806591429
120.27261640077595,34.828056477750565
224.66228673706877,27.85125124407957
17.984245634303534,33.13982261097449
200.7032030508533,31.654949306734455
210.07029108692956,4.643334074338721
246.05830412167126,41.24378168975593
173.48278720610784,17.07756672162231
220.37652322320776,38.361806459915854
8.733703901110133,-3.031040648639691
339.91865243294814,-5.724012528901779
28.618443434131237,-8.013828849310519
222.87624239254905,22.632119739492996
255.44263682634792,35.04482852554253
145.56163569046942,15.38090062923492
16.84802245907639,27.967124637909745
127.0821215084406,37.364631037215574
15.225016029353071,28.390781026898324
1.5481057745566318,-10.472086898603134
155.45918031274635,14.122287318707263
176.0284116013671,5.798184995152543
236.1271734307706,29.900375512477915
202.19222357744425,18.490889468136643
334.0947344333608,30.436916535572013
355.3830889731944,26.03613996051437
170.17562938781646,53.79247763620185
14.903196601940067,13.172452966730575
115.99439142657087,14.764234817222912
144.18920314876857,12.505068671538899
172.83706026817623,33.57974924282652
260.1226841928042,28.875919425171414
216.60105050737917,-1.4492084524936852
148.36916747017085,22.829003118166074
202.83258199171837,18.595604486454732
29.284612718286,-5.872907495528914
211.47634653709642,9.590955956581126
143.85293747659517,2.575487112139367
227.09152446242177,57.920885933318374
160.08215286979453,34.08883111099497
157.13229975603784,15.253246538260816
236.93380550115586,33.75284310454564
144.34937023228883,12.886750417817582
228.27775221700918,6.1920640272651175
32.53130921451549,2.907393659637034
26.733360738723945,-9.497916343847207
30.86961358192012,-9.81667058721761
222.10411888627925,27.352457829151128
354.1721290101927,-1.4565911372475475
352.61088100849963,17.26645170359348
241.7770430834267,6.973333910395086
32.598519948671196,29.97350431550575
28.393949645388545,5.631869227700157
206.47345765955788,36.81760707249052
161.71527027301585,9.071726367732028
209.89010568521138,62.316916473870116
187.8086057912543,7.436721715052724
182.33331503651436,-2.2250491104540786
138.04673557562737,13.644154442094408
127.74570171249539,32.40346824833239
17.013448929375727,2.8665856157971237
177.62619694957294,6.838648994258309
220.83204399913126,27.81280426580574
198.57608715921253,41.40825567397095
26.78479347743138,15.618217426827595
356.0951642650376,-7.4240354988184585
337.3645085605786,3.2886925912446783
30.50954852908069,3.747712911029655
37.43319004296061,-3.6148702393357244
137.97693822518124,10.963583068229275
207.21517673792997,57.36146912374569
151.38137828879584,2.5884431977195863
163.2089401232631,9.017028246554531
236.11888853247723,51.448387656596246
172.44208402816489,19.921793831554936
349.9376324602792,-1.291320103996125
230.08445885410322,2.042744900562105
124.2937293868267,7.895638640898434
17.938727395792853,33.43265804860963
232.4097329103338,21.806550044133786
139.14751501951764,63.803215889444296
348.4172480313635,11.6324035460558
39.84339042023378,-3.5389645258131126
41.417710255122,-0.7229396030341844
19.302895958835563,15.018507114185836
341.67546970283337,8.929624590865664
122.42517628483698,4.940140486353889
152.87370494805964,8.351576280381217
208.63017949900006,4.027129023627998
4.406711392790498,-0.8783404073160839
234.47593731687738,39.41244625485881
174.53489166192458,20.57593852385398
161.14329107951093,46.501619798269616
203.24402549227693,19.937688132009374
208.13849863219139,36.262065914804374
139.93443168615832,56.367057416190015
149.36031159860352,59.0386649531904
201.45726450956147,59.33027279218581
166.87885195475968,7.9923348000364856
156.99111011308236,10.563508285011814
344.5306410183738,20.919449702230114
16.68011250370961,26.187612250510554
198.44433071270367,64.48354722449642
4.720038255742168,7.5370090829525225
224.15318382946955,6.678011411027755
140.20708434078804,2.7538617368014613
226.90639568566237,0.04010120922353412
245.22622853002446,44.70048357151421
12.464931479877293,3.248433902333489
227.8716475470044,14.660882731323916
336.7328581913926,25.835924285014247
219.4377634311955,48.59001324297599
224.046106225882,30.351096494141085
335.11319364909895,-2.7930175872609215
339.80770702569185,-3.954804040397673
356.5995490597057,0.7494169259045094
239.0639155254196,21.58511004382372
2.04332383123392,2.0200897867473313
262.41482666103707,31.43561466853684
357.3200837202052,35.452849774711126
2.819000129692938,10.48904499109866
155.48147718806746,34.68424236599803
123.6477564273883,27.32102064004727
330.3664590743788,-8.568793608360904
193.96232366755532,8.034698201445325
130.06811576551434,6.847849632983027
10.152498014029106,18.154847003675087
231.4617047711028,44.14799088894745
113.11904141641416,37.61748088958905
149.33625669754028,9.88121134102533
149.49718945671611,3.4571806741674616
171.6643115932108,-0.34550473447733754
188.64743660441962,33.03050082535152
125.0869665365,28.82520469683653
15.414468800900181,2.61515410182849
227.45020770551895,59.843634665725105
143.61165595990204,24.17658238234261
350.69926554314924,29.916508853538463
326.241931542143,-7.46091258028883
156.3974903478953,-2.4244221699407777
6.001290654842478,0.5020231985390461
14.871674890911038,3.7222405148987665
23.335885508057686,13.544184892017569
353.34198632579984,5.612247567635932
148.54051418887218,36.054296023636766
161.21472465788034,35.52698712280235
147.4538487931481,29.28208629978728
28.61210305911368,-3.3555148934862515
226.10029989489016,47.15498816366723
128.74850417383874,6.95180807037166
150.2093981700947,20.65638073643917
177.66305185216265,14.883082345695145
198.60402823705346,64.61238778839014
352.59568423320786,20.62687832676599
117.03980949622274,37.728214238558145
32.73503675124163,-6.198413924080195
225.48761000803108,16.532806835413908
335.91323893021513,17.605804061460713
259.48196166186466,32.57710334067053
159.86697446398279,30.184654866167943
259.0806690314333,26.136945717562725
358.28960502930744,13.765319197422352
5.203908944330263,0.18222010661243906
11.117657781011644,1.8363058465181608
331.95161622247855,11.744153362056974
243.77268879257196,7.582051256364566
162.358839916762,3.6568693169597424
30.07096984648456,27.805896452613094
323.8872006116475,-7.150077722194907
223.4823498927533,22.12157495732278
232.83147657345827,-0.1313760453804278
33.11244922348698,-5.626558110873388
221.98722885630315,14.759060555711736
160.45070546241095,1.5384035962099996
259.27820234946165,42.42147348609819
322.41646468399864,0.08920889296508036
26.61296965542823,14.252934822040883
111.771840930181,38.770383511848195
161.36627382527251,38.350135304701325
350.4971159891848,27.550524698689635
175.873492459037,-1.7416596029785318
231.65470660972005,44.10598806958768
353.5805313241643,-0.42458930072403483
227.01692240254357,28.16739344579298
179.4866761532957,19.205288790418898
172.08632451094627,47.51137527424743
258.1488889964344,24.84061755516808
235.48776262058055,42.82189286906492
165.9477034135975,27.667814583678577
348.3768543465353,-9.83420524677549
134.71521786867865,26.120941580647948
166.09283748834883,-1.0360944430763677
256.5021407366379,36.95790778545307
4.1852102734944765,6.704733471943215
348.2094954456975,4.698156743286694
196.11348139049534,33.586994515657494
239.2227005012262,45.33825433111747
155.78306142895573,7.107912028759197
173.09133608405045,33.95993582460287
17.975222205956356,24.43525167611986
353.18600650233026,6.790532850971362
198.01316945190092,6.719112468034068
350.91199348144636,9.147492056641012
187.58683475727122,16.293705414452084
206.36146314750886,13.732340540647877
32.102918275658624,24.922766603703227
4.976339575657292,-7.4407735878843795
3.189293449670515,8.396426411403993
358.927532991984,11.343216804706675
189.23179244156898,41.506285326480274
183.08831362857913,64.88278656875015
182.34869461341668,26.679644319247057
188.6919273716187,23.01695386326384
3.2404544254441134,-8.974854629852008
159.3783853408529,40.72951683247363
124.9786328449642,31.981876902133823
11.726553047272034,14.888204798334483
26.872874840761128,-3.2994573926131476
